time,ax,ay,az,modulus
0.003328084945678711,0.02,-0.02,-0.06,0.06
0.0046808719635009766,-0.02,0.0,-0.27,0.27
0.006201028823852539,-0.1,0.0,0.02,0.1
0.007543087005615234,-0.1,0.03,-0.08,0.13
0.00885319709777832,0.0,0.05,0.01,0.05
0.010298967361450195,0.08,0.04,0.22,0.23
0.011237859725952148,0.17,0.06,0.08,0.19
0.013501882553100586,0.18,0.04,0.06,0.19
0.025254011154174805,0.07,0.01,0.08,0.1
0.027101993560791016,-0.05,-0.03,-0.08,0.09
0.028065919876098633,-0.06,-0.07,-0.02,0.09
0.02944016456604004,-0.08,-0.22,0.01,0.23
0.030923128128051758,0.46,-0.06,0.14,0.48
0.03250908851623535,0.69,0.18,-0.89,1.14
0.03405594825744629,-0.39,-0.01,-0.83,0.91
0.035490989685058594,-1.03,0.21,0.48,1.15
0.037030935287475586,-0.77,0.09,-0.4,0.87
0.03838992118835449,0.13,0.15,0.22,0.29
0.050118207931518555,1.09,-0.04,-0.54,1.21
0.051444053649902344,0.46,-0.07,0.77,0.89
0.05242419242858887,-0.15,-0.09,1.14,1.15
0.053968191146850586,-0.49,-0.1,-0.88,1.01
0.055351972579956055,-0.82,-0.07,-0.31,0.87
0.05676913261413574,-0.47,-0.06,0.59,0.75
0.058287858963012695,0.41,-0.01,-0.05,0.41
0.05989503860473633,0.7,-0.01,-0.18,0.72
0.06081986427307129,0.2,0.01,0.39,0.43
0.06303811073303223,-0.23,0.03,-0.36,0.42
0.07486796379089355,-0.57,0.01,-0.52,0.77
0.0765080451965332,-0.56,-0.07,0.38,0.68
0.07747387886047363,0.12,-0.12,0.39,0.42
0.07944893836975098,0.72,-0.14,0.02,0.73
0.0809471607208252,0.5,-0.1,0.29,0.58
0.08239293098449707,-0.01,-0.03,0.18,0.18
0.08385705947875977,-0.41,0.04,-0.41,0.58
0.08524703979492188,-0.59,0.09,-0.08,0.6
0.08663392066955566,-0.18,0.13,0.2,0.29
0.08804798126220703,0.51,0.14,-0.34,0.62
0.10000491142272949,0.59,0.09,-0.2,0.62
0.1013791561126709,0.15,0.06,0.13,0.2
0.10240602493286133,-0.26,0.02,-0.22,0.34
0.1038510799407959,-0.52,-0.02,-0.3,0.6
0.10538220405578613,-0.35,-0.06,0.22,0.41
0.10686993598937988,0.2,-0.08,0.37,0.42
0.10823297500610352,0.5,-0.11,0.37,0.63
0.10953497886657715,0.24,-0.13,0.89,0.93
0.11129212379455566,-0.18,-0.18,0.92,0.95
0.11220288276672363,-0.53,-0.26,0.7,0.91
0.1245110034942627,-0.55,-0.31,0.89,1.09
0.12613701820373535,-0.13,-0.26,0.66,0.72
0.1280219554901123,0.29,-0.17,0.14,0.36
0.12900996208190918,0.32,-0.06,-0.21,0.38
0.1306898593902588,0.04,0.04,-0.46,0.46
0.13214707374572754,-0.19,0.11,-1.0,1.02
0.13351202011108398,-0.24,0.14,-1.19,1.22
0.1349341869354248,0.04,0.23,-1.02,1.04
0.13631606101989746,0.48,0.23,-0.77,0.93
0.13755202293395996,0.65,0.27,-0.34,0.78
0.14938616752624512,0.46,0.25,0.56,0.76
0.15077519416809082,0.21,0.26,0.17,0.37
0.15180087089538574,-0.03,0.23,-0.15,0.27
0.15351200103759766,-0.25,0.16,0.29,0.41
0.15491199493408203,-0.31,0.07,0.94,0.99
0.15632414817810059,-0.09,0.0,0.12,0.15
0.1577000617980957,0.01,-0.16,0.05,0.16
0.1590440273284912,-0.18,-0.24,0.09,0.31
0.16049790382385254,-0.39,-0.29,-0.41,0.63
0.16141295433044434,-0.57,-0.34,-0.5,0.83
0.17355895042419434,-0.68,-0.28,-0.71,1.02
0.17536711692810059,-0.43,-0.35,-2.77,2.82
0.17686820030212402,-0.08,-0.06,-0.98,0.98
0.17781901359558105,-0.43,0.17,4.57,4.59
0.17952704429626465,0.2,0.46,-3.85,3.88
0.1810290813446045,1.09,0.14,-2.24,2.49
0.18251395225524902,-0.3,-0.01,2.42,2.43
0.18390488624572754,-1.01,0.07,2.16,2.38
0.1853950023651123,0.37,-0.06,1.81,1.84
0.18677496910095215,0.87,-0.13,-0.9,1.25
0.19841217994689941,0.29,-0.02,0.28,0.4
0.19974493980407715,0.17,0.07,0.17,0.25
0.20075011253356934,-0.42,0.04,-0.36,0.55
0.2025301456451416,-0.77,0.01,0.93,1.2
0.20395588874816895,-0.02,-0.05,-1.59,1.59
0.20532011985778809,0.43,-0.2,-0.68,0.82
0.20671391487121582,0.02,-0.22,-0.02,0.22
0.20808911323547363,-0.2,-0.25,0.21,0.38
0.20954108238220215,-0.28,-0.25,-0.03,0.37
0.21117901802062988,-0.32,-0.14,-0.36,0.5
0.22261691093444824,0.05,-0.12,0.18,0.22
0.22428107261657715,0.33,-0.03,-0.09,0.34
0.22582507133483887,0.2,0.06,0.18,0.27
0.22713398933410645,0.06,0.15,0.32,0.35
0.22804903984069824,-0.11,0.24,-0.12,0.28
0.22989106178283691,-0.2,0.23,0.35,0.46
0.23130393028259277,-0.01,0.21,0.11,0.23
0.23276114463806152,0.23,0.13,-0.24,0.35
0.2343142032623291,0.13,0.07,0.11,0.18
0.23570895195007324,-0.12,-0.02,-0.12,0.17
0.24737000465393066,-0.3,-0.09,-0.08,0.32
0.24874305725097656,-0.37,-0.18,0.2,0.45
0.24972987174987793,-0.18,-0.2,-0.08,0.28
0.2513759136199951,0.02,-0.2,-0.13,0.23
0.25264501571655273,-0.02,-0.19,-0.19,0.26
0.2540090084075928,-0.19,-0.14,-0.1,0.25
0.2553880214691162,-0.28,-0.1,-0.18,0.34
0.25676417350769043,-0.25,-0.08,-0.01,0.26
0.25812220573425293,-0.02,-0.06,0.12,0.13
0.25960516929626465,0.21,-0.06,0.18,0.28
0.27153897285461426,0.25,-0.04,0.25,0.35
0.2728910446166992,0.1,-0.04,0.24,0.26
0.2744171619415283,-0.03,-0.02,0.09,0.09
0.27569103240966797,-0.02,0.03,0.01,0.03
0.2772371768951416,0.13,0.09,0.19,0.24
0.2781331539154053,0.3,0.14,0.02,0.33
0.2797281742095947,0.3,0.16,0.15,0.37
0.2809431552886963,0.12,0.15,0.2,0.27
0.282473087310791,-0.07,0.1,0.0,0.12
0.2838900089263916,-0.17,-0.01,-0.04,0.17
0.295896053314209,-0.16,-0.13,0.06,0.21
0.29732489585876465,-0.08,-0.2,0.3,0.36
0.2982919216156006,-0.03,-0.22,0.31,0.38
0.29988598823547363,-0.09,-0.23,0.31,0.39
0.30112195014953613,-0.17,-0.19,-0.22,0.33
0.3026449680328369,-0.27,-0.17,-0.02,0.31
0.30404210090637207,-0.22,-0.1,0.13,0.27
0.30541110038757324,-0.01,-0.03,0.08,0.08
0.3067781925201416,0.16,0.0,0.09,0.18
0.3081471920013428,0.14,0.04,0.04,0.15
0.32010817527770996,0.03,0.05,-0.09,0.1
0.3214271068572998,-0.08,0.05,-0.17,0.19
0.3223841190338135,-0.1,0.03,0.07,0.12
0.3305089473724365,0.07,0.05,0.05,0.09
0.33159708976745605,0.21,0.05,0.07,0.22
0.33321404457092285,0.19,0.05,0.07,0.2
0.3343219757080078,0.0,0.03,0.06,0.06
0.3357360363006592,-0.16,0.02,-0.1,0.18
0.3371131420135498,-0.22,0.0,-0.08,0.23
0.3385050296783447,-0.13,-0.04,0.01,0.13
0.3508288860321045,0.0,-0.07,-0.06,0.09
0.35221219062805176,0.03,-0.11,-0.09,0.14
0.35321688652038574,-0.11,-0.13,0.0,0.17
0.35489487648010254,-0.22,-0.13,-0.04,0.25
0.356158971786499,-0.19,-0.1,-0.14,0.25
0.3573639392852783,-0.06,-0.08,-0.11,0.14
0.35874390602111816,0.08,-0.04,-0.07,0.11
0.36006903648376465,0.13,0.02,-0.03,0.13
0.3609631061553955,0.06,0.06,0.11,0.13
0.362868070602417,-0.03,0.08,0.05,0.09
0.3750159740447998,-0.03,0.06,0.19,0.2
0.376694917678833,0.02,0.22,0.16,0.27
0.37825703620910645,0.19,0.21,-0.42,0.5
0.37927889823913574,0.16,-0.02,-0.04,0.16
0.39708590507507324,-0.11,-0.07,0.46,0.47
0.39809489250183105,-0.12,-0.15,0.26,0.32
0.399730920791626,-0.05,-0.11,0.03,0.12
0.401123046875,-0.02,-0.14,0.17,0.22
0.4024500846862793,0.01,-0.15,0.1,0.18
0.4038679599761963,0.01,-0.12,-0.23,0.25
0.4158661365509033,-0.11,-0.07,-0.08,0.15
0.41730499267578125,-0.17,0.01,-0.09,0.19
0.41834497451782227,-0.07,0.05,-0.4,0.4
0.4200739860534668,0.04,0.04,-0.23,0.23
0.42151808738708496,0.06,0.07,-0.12,0.15
0.42292189598083496,0.05,0.07,-0.06,0.1
0.42415308952331543,0.0,0.04,-0.01,0.04
0.4256598949432373,-0.07,0.0,0.08,0.1
0.4269850254058838,-0.04,-0.06,0.1,0.12
0.42787718772888184,0.03,-0.12,0.1,0.15
0.44023704528808594,0.02,-0.13,0.19,0.23
0.44188809394836426,-0.01,-0.1,0.05,0.11
0.44333386421203613,-0.06,-0.09,0.16,0.19
0.4442629814147949,-0.12,-0.05,0.12,0.17
0.4467940330505371,-0.08,0.0,-0.03,0.08
0.4482109546661377,-0.01,0.02,-0.22,0.22
0.44958996772766113,-0.01,0.04,-0.24,0.24
0.45082807540893555,-0.05,0.06,-0.18,0.19
0.45221495628356934,-0.07,0.06,-0.34,0.35
0.4534599781036377,-0.04,0.03,-0.14,0.14
0.4655420780181885,-0.03,0.01,0.21,0.21
0.46695899963378906,0.08,0.0,-0.13,0.15
0.46797704696655273,0.12,-0.06,0.01,0.13
0.46964192390441895,0.01,-0.07,0.24,0.25
0.471052885055542,-0.03,-0.09,0.12,0.15
0.4724152088165283,-0.01,-0.11,0.21,0.23
0.47386908531188965,-0.02,-0.1,0.17,0.19
0.4751780033111572,0.04,-0.08,0.14,0.16
0.4767169952392578,0.04,-0.05,0.1,0.11
0.4775240421295166,-0.04,0.03,0.15,0.15
0.4906041622161865,-0.05,0.11,-0.1,0.15
0.4920530319213867,-0.05,0.09,-0.05,0.11
0.49332499504089355,-0.05,0.07,-0.03,0.09
0.4944322109222412,0.0,0.01,-0.15,0.15
0.49671006202697754,-0.03,-0.04,0.01,0.05
0.498060941696167,-0.09,-0.05,-0.26,0.27
0.4994618892669678,-0.15,-0.09,-0.06,0.18
0.5008471012115479,-0.18,-0.1,0.06,0.21
0.5022330284118652,-0.1,-0.08,0.04,0.13
0.5036420822143555,0.0,-0.07,0.03,0.07
0.5156850814819336,-0.01,-0.05,0.04,0.06
0.5171020030975342,-0.02,-0.02,0.07,0.07
0.5180990695953369,-0.04,0.02,0.03,0.05
0.5197939872741699,-0.04,0.02,0.05,0.06
0.5208818912506104,0.04,0.03,0.09,0.1
0.522258996963501,0.13,0.05,-0.02,0.14
0.523705005645752,0.16,0.09,-0.01,0.18
0.525083065032959,0.1,0.1,-0.01,0.14
0.5262839794158936,0.05,0.1,-0.13,0.17
0.5279948711395264,0.01,0.08,0.03,0.08
0.539862871170044,0.03,0.07,0.04,0.08
0.5415060520172119,0.08,0.01,-0.07,0.1
0.5430729389190674,0.08,-0.07,-0.07,0.12
0.5446140766143799,-0.01,-0.12,0.05,0.13
0.5459291934967041,-0.07,-0.15,0.15,0.22
0.5641748905181885,-0.08,-0.15,0.05,0.17
0.5650908946990967,-0.06,-0.15,0.04,0.16
0.5665199756622314,-0.06,-0.13,0.0,0.14
0.5676009654998779,-0.07,-0.11,0.07,0.14
0.5688588619232178,-0.06,-0.08,0.04,0.1
0.5810680389404297,0.09,-0.11,-0.58,0.59
0.5824480056762695,-0.09,-0.12,0.76,0.77
0.5835220813751221,0.02,0.01,-0.04,0.04
0.5851161479949951,0.06,0.12,-0.37,0.39
0.5865020751953125,-0.1,-0.06,0.16,0.19
0.5878641605377197,-0.11,-0.15,-0.08,0.2
0.5892221927642822,0.01,-0.28,0.21,0.35
0.5905890464782715,0.0,-0.17,0.38,0.41
0.5919339656829834,-0.05,0.02,0.25,0.25
0.5934631824493408,-0.08,0.17,-0.26,0.32
0.6052801609039307,-0.23,0.41,-0.59,0.75
0.6072099208831787,-0.29,0.54,-0.89,1.08
0.6086151599884033,-0.13,0.51,-0.77,0.93
0.6101019382476807,0.07,0.25,-0.11,0.28
0.6110398769378662,0.19,-0.16,0.33,0.41
0.6131870746612549,0.26,-0.03,0.14,0.29
0.614605188369751,0.17,-0.2,0.16,0.3
0.615976095199585,-0.15,-0.24,0.66,0.71
0.6173861026763916,-0.15,-0.25,0.28,0.4
0.618582010269165,-0.03,-0.29,0.1,0.3
0.6306509971618652,0.12,-0.27,0.5,0.58
0.6320550441741943,0.25,-0.24,0.32,0.47
0.6330759525299072,0.21,-0.15,0.08,0.27
0.634631872177124,-0.03,-0.06,0.1,0.12
0.6360728740692139,-0.22,0.04,-0.02,0.22
0.6374280452728271,-0.17,0.13,-0.19,0.28
0.6388461589813232,-0.01,0.2,-0.44,0.48
0.640214204788208,0.09,0.22,-0.47,0.52
0.6415910720825195,0.01,0.2,-0.28,0.34
0.6430609226226807,-0.14,0.16,-0.12,0.24
0.6556651592254639,-0.23,0.1,-0.07,0.26
0.6568400859832764,-0.18,0.0,-0.05,0.18
0.658473014831543,-0.04,-0.05,0.07,0.09
0.659987211227417,0.06,-0.12,0.11,0.17
0.6615700721740723,0.04,-0.16,0.18,0.24
0.662513017654419,-0.05,-0.17,0.13,0.21
0.6640870571136475,-0.13,-0.17,0.12,0.24
0.6653091907501221,-0.1,-0.15,0.15,0.23
0.666672945022583,0.03,-0.08,0.07,0.11
0.6680560111999512,0.11,-0.02,0.09,0.14
0.6801290512084961,0.14,0.05,-0.1,0.17
0.6814911365509033,0.03,0.1,-0.13,0.16
0.6825110912322998,-0.08,0.12,-0.06,0.15
0.6841452121734619,-0.08,0.15,-0.2,0.26
0.6853640079498291,0.0,0.1,-0.2,0.22
0.6865952014923096,0.05,0.05,0.09,0.11
0.6879820823669434,0.05,0.01,0.04,0.06
0.6891911029815674,0.01,-0.06,0.07,0.09
0.6905510425567627,-0.1,-0.1,0.18,0.22
0.6919128894805908,-0.11,-0.12,0.01,0.16
0.7039449214935303,-0.02,-0.15,0.0,0.15
0.7053589820861816,0.01,-0.13,0.15,0.19
0.7064201831817627,0.04,-0.1,0.1,0.14
0.7138988971710205,0.04,-0.07,0.06,0.1
0.71480393409729,-0.03,-0.02,0.0,0.03
0.716332197189331,-0.06,0.02,-0.17,0.18
0.7177510261535645,-0.05,0.05,-0.08,0.1
0.7192418575286865,-0.03,0.09,0.0,0.09
0.7206649780273438,0.03,0.1,-0.07,0.12
0.7220499515533447,0.03,0.09,-0.14,0.16
0.7340400218963623,-0.05,0.04,0.1,0.11
0.7354919910430908,-0.09,0.01,0.06,0.1
0.736530065536499,-0.07,-0.03,-0.14,0.15
0.738213062286377,-0.06,-0.08,0.21,0.23
0.7396349906921387,-0.04,-0.09,0.12,0.15
0.7410380840301514,0.02,-0.09,-0.06,0.11
0.7423319816589355,-0.04,-0.11,0.11,0.16
0.7438230514526367,-0.1,-0.1,0.08,0.16
0.7446620464324951,-0.04,-0.07,-0.06,0.1
0.7461831569671631,-0.01,-0.06,-0.03,0.06
0.758213996887207,0.02,-0.02,0.02,0.03
0.7601039409637451,0.06,0.01,-0.07,0.09
0.7618420124053955,0.04,0.05,-0.08,0.1
0.7628161907196045,0.01,0.06,0.0,0.06
0.764503002166748,0.02,0.07,-0.01,0.07
0.7658720016479492,0.05,0.05,0.0,0.07
0.767096996307373,0.08,0.04,-0.02,0.09
0.7685110569000244,0.06,0.02,0.01,0.06
0.7698640823364258,0.0,-0.01,0.01,0.01
0.7710812091827393,-0.04,-0.03,0.06,0.07
0.7831189632415771,-0.05,-0.05,0.07,0.09
0.7846360206604004,-0.04,-0.06,0.02,0.07
0.7856600284576416,-0.03,-0.08,0.04,0.09
0.7874128818511963,-0.06,-0.08,-0.01,0.1
0.7886600494384766,-0.12,-0.07,-0.07,0.15
0.7900340557098389,-0.14,-0.04,-0.07,0.16
0.7912681102752686,-0.11,-0.02,-0.02,0.11
0.7926859855651855,-0.06,0.01,-0.01,0.06
0.7940471172332764,0.01,0.02,-0.07,0.07
0.7949299812316895,0.02,0.02,0.01,0.03
0.8068511486053467,-0.02,0.03,-0.06,0.06
0.8085460662841797,-0.03,0.02,-0.1,0.1
0.8101489543914795,-0.01,0.01,0.03,0.03
0.8117940425872803,0.04,0.0,-0.05,0.06
0.814316987991333,0.09,0.02,-0.02,0.09
0.8311021327972412,0.07,0.01,0.11,0.13
0.8344910144805908,0.03,0.01,0.0,0.03
0.8444230556488037,-0.01,-0.01,-0.03,0.03
0.8545060157775879,-0.04,-0.04,0.05,0.07
0.8645310401916504,-0.02,-0.05,0.04,0.06
0.8800971508026123,0.0,-0.06,0.07,0.09
0.8848068714141846,-0.01,-0.06,0.02,0.06
0.8946521282196045,-0.02,-0.05,-0.09,0.1
0.9049088954925537,-0.06,-0.03,-0.03,0.07
0.9148581027984619,-0.06,-0.02,0.04,0.07
0.9246289730072021,0.0,0.0,0.02,0.02
0.935021162033081,0.06,0.01,-0.01,0.06
0.9451119899749756,0.07,-0.01,-0.02,0.07
0.9550411701202393,0.0,-0.01,0.02,0.02
0.9650871753692627,-0.09,-0.01,-0.04,0.09
0.9849889278411865,-0.23,-0.02,-0.01,0.23
0.9868462085723877,-0.11,0.0,0.2,0.22
0.9953670501708984,0.32,0.0,0.2,0.37
1.0053820610046387,0.21,0.03,-0.34,0.4
1.0154149532318115,-0.25,0.01,0.34,0.42
1.0252370834350586,-0.24,0.01,0.23,0.33
1.03541898727417,-0.05,0.0,-0.41,0.41
1.0457839965820312,-0.17,-0.04,-0.01,0.17
1.0557811260223389,-0.16,-0.06,0.15,0.22
1.0659000873565674,-0.04,-0.06,-0.2,0.21
1.0926690101623535,-0.08,-0.06,0.01,0.1
1.0943260192871094,-0.08,-0.04,0.04,0.09
1.0955331325531006,0.0,-0.04,-0.17,0.17
1.1056790351867676,0.0,-0.02,-0.13,0.13
1.1158459186553955,-0.09,0.02,-0.03,0.09
1.1260840892791748,-0.04,0.04,0.1,0.11
1.1360828876495361,0.1,0.06,-0.08,0.14
1.1462600231170654,0.13,0.05,-0.18,0.22
1.1561360359191895,0.01,0.05,0.14,0.14
1.1666300296783447,0.0,0.02,0.18,0.18
1.1970510482788086,0.07,0.01,0.06,0.09
1.1989309787750244,0.08,-0.01,-0.01,0.08
1.200321912765503,-0.01,-0.04,0.03,0.05
1.205923080444336,-0.07,-0.04,0.1,0.12
1.2160489559173584,-0.06,-0.04,0.1,0.12
1.2264180183410645,-0.04,-0.04,-0.03,0.06
1.2368419170379639,-0.08,-0.01,-0.08,0.11
1.246725082397461,-0.1,-0.02,0.0,0.1
1.2565929889678955,-0.07,-0.04,-0.01,0.08
1.2671749591827393,-0.05,-0.05,-0.05,0.08
1.2968320846557617,-0.06,-0.06,-0.16,0.18
1.2986490726470947,-0.09,-0.08,0.16,0.2
1.300049066543579,-0.09,-0.05,-0.04,0.11
1.3062121868133545,-0.07,-0.03,-0.27,0.28
1.3164598941802979,-0.09,-0.01,0.25,0.26
1.3266479969024658,-0.02,0.04,0.01,0.04
1.3371610641479492,0.05,0.07,-0.07,0.11
1.347071886062622,0.04,0.07,0.17,0.18
1.3570129871368408,0.03,0.05,-0.05,0.07
1.3675739765167236,-0.01,0.01,-0.02,0.02
1.397369146347046,-0.05,-0.01,0.06,0.07
1.3992111682891846,-0.06,-0.03,-0.12,0.13
1.400611162185669,-0.05,-0.05,0.0,0.07
1.4067730903625488,-0.01,-0.04,0.0,0.04
1.4172320365905762,-0.01,-0.02,-0.06,0.06
1.427002191543579,-0.04,-0.02,-0.1,0.1
1.437175989151001,-0.04,-0.03,-0.04,0.06
1.4472229480743408,-0.03,-0.02,-0.01,0.03
1.4572560787200928,0.0,-0.02,-0.19,0.19
1.4680988788604736,0.0,-0.01,-0.05,0.05
1.4994781017303467,0.01,-0.03,0.16,0.16
1.5017411708831787,0.07,-0.01,0.08,0.1
1.5031239986419678,0.1,-0.01,0.16,0.18
1.507025957107544,0.09,-0.02,0.04,0.1
1.5172669887542725,0.04,-0.01,-0.06,0.07
1.5273549556732178,0.01,-0.01,0.29,0.29
1.5377161502838135,0.06,0.0,0.21,0.21
1.547680139541626,0.09,0.02,-0.09,0.12
1.5576050281524658,0.03,0.0,0.0,0.03
1.5684211254119873,-0.03,-0.02,0.2,0.2
1.5977990627288818,-0.01,-0.04,-0.02,0.04
1.5996620655059814,0.02,-0.06,-0.08,0.1
1.6010510921478271,-0.01,-0.07,0.09,0.11
1.6074159145355225,-0.06,-0.06,-0.07,0.11
1.6179358959197998,-0.08,-0.05,-0.1,0.13
1.627734899520874,-0.07,-0.05,0.01,0.08
1.6380889415740967,-0.02,-0.02,-0.08,0.08
1.6480109691619873,-0.02,0.0,-0.07,0.07
1.6579930782318115,-0.03,0.01,0.0,0.03
1.6687228679656982,-0.02,0.03,-0.02,0.04
1.6986539363861084,0.02,0.04,-0.09,0.1
1.7007339000701904,0.04,0.03,0.03,0.05
1.7020940780639648,0.04,0.03,-0.02,0.05
1.7076570987701416,0.02,0.02,0.03,0.04
1.7182409763336182,0.01,0.0,0.09,0.09
1.7282819747924805,0.05,-0.01,0.01,0.05
1.738415002822876,0.08,-0.03,0.09,0.12
1.7485291957855225,0.07,-0.03,-0.01,0.07
1.7589361667633057,0.02,-0.03,-0.13,0.13
1.769118070602417,-0.01,-0.04,0.14,0.14
1.8009459972381592,0.03,-0.06,0.13,0.14
1.8026559352874756,0.08,-0.06,-0.05,0.11
1.8040039539337158,0.06,-0.07,0.02,0.09
1.8081049919128418,0.01,-0.06,0.04,0.07
1.8185679912567139,0.01,-0.05,-0.02,0.05
1.828674077987671,0.04,-0.04,0.02,0.06
1.8388640880584717,0.08,-0.01,0.05,0.09
1.848789930343628,0.07,0.02,-0.07,0.1
1.8586819171905518,0.06,0.03,0.0,0.06
1.8689839839935303,0.05,0.05,0.04,0.08
1.8986709117889404,0.06,0.05,-0.08,0.11
1.900456190109253,0.06,0.04,-0.04,0.08
1.9017179012298584,0.07,0.02,0.05,0.08
1.9085299968719482,0.06,0.0,-0.01,0.06
1.919234037399292,0.04,-0.01,0.0,0.04
1.9290521144866943,0.01,-0.03,0.08,0.08
1.9391281604766846,0.01,-0.05,-0.01,0.05
1.9491569995880127,0.01,-0.05,0.03,0.05
1.9589998722076416,0.0,-0.05,0.06,0.07
1.9698240756988525,0.02,-0.05,0.0,0.05
2.000541925430298,0.07,-0.03,0.05,0.09
2.0025851726531982,0.11,-0.03,-0.02,0.11
2.0039021968841553,0.15,-0.03,-0.07,0.16
2.0089499950408936,0.16,-0.01,-0.01,0.16
2.0193889141082764,0.18,-0.01,0.04,0.18
2.0294201374053955,0.21,-0.01,0.1,0.23
2.039613962173462,0.26,0.01,0.07,0.26
2.049588918685913,0.53,-0.01,0.22,0.57
2.0595099925994873,4.14,-0.42,-1.52,4.43
2.0701770782470703,13.21,-1.09,4.36,13.95
2.1040780544281006,-5.58,-0.35,18.2,19.03
2.105978012084961,0.06,-1.33,-5.92,6.06
2.1073989868164062,3.47,1.77,-18.99,19.38
2.1094870567321777,3.93,1.14,-20.21,20.62
2.119539976119995,-5.1,-1.77,5.18,7.48
2.129580020904541,-2.73,-1.28,-8.06,8.6
2.140000104904175,-2.69,1.74,-3.52,4.75
2.1499102115631104,-7.89,1.67,3.92,8.96
2.1598641872406006,-0.36,1.45,-10.68,10.78
2.1700189113616943,1.59,-0.83,-9.46,9.62
2.2004730701446533,0.4,-1.14,-2.75,3.0
2.2023332118988037,-4.9,-0.01,19.14,19.75
2.2037460803985596,5.88,0.1,7.39,9.44
2.2096898555755615,11.58,0.6,-18.13,21.52
2.219943046569824,-3.15,0.28,-7.98,8.58
2.22993803024292,-0.97,-0.93,5.03,5.2
2.240307092666626,-10.1,-0.13,26.17,28.05
2.2502448558807373,-4.07,1.48,-4.6,6.31
2.2601912021636963,0.97,-0.72,-18.02,18.06
2.2705461978912354,2.01,0.66,-11.19,11.38
2.3031270503997803,1.72,-0.02,0.44,1.77
2.304957151412964,4.28,-1.92,25.27,25.7
2.3063480854034424,4.78,0.28,-5.3,7.14
2.3099400997161865,0.31,0.66,-10.7,10.72
2.3201770782470703,0.92,-0.86,-3.38,3.6
2.330375909805298,-4.91,0.06,7.03,8.57
2.3404390811920166,-3.45,0.68,1.67,3.89
2.3508760929107666,-0.21,-0.28,-6.34,6.34
2.360495090484619,-1.73,-0.18,3.86,4.23
2.370784044265747,-0.7,0.26,12.08,12.1
2.399772882461548,9.54,-0.47,-12.83,15.99
2.401715040206909,-1.05,1.26,-8.18,8.34
2.4031131267547607,-2.14,-1.14,6.95,7.36
2.4103519916534424,-4.63,0.59,13.13,13.93
2.4205970764160156,-0.93,0.01,-7.82,7.87
2.43058705329895,1.42,0.35,-9.93,10.03
2.4409279823303223,3.13,-0.2,5.09,5.97
2.451127052307129,0.94,0.14,3.91,4.02
2.4609150886535645,0.55,0.24,-2.42,2.49
2.471153974533081,0.2,-0.11,0.6,0.64
2.5020899772644043,-1.21,0.32,-2.81,3.07
2.5039589405059814,-0.98,-0.37,-2.57,2.77
2.5053489208221436,-2.59,0.07,7.43,7.86
2.510751962661743,2.49,-0.77,1.17,2.85
2.521031141281128,2.07,0.02,-7.95,8.21
2.531365156173706,-1.29,-0.03,2.73,3.01
2.5412449836730957,-0.55,-0.48,4.97,5.02
2.5514118671417236,-0.19,0.09,-6.12,6.12
2.5612471103668213,-0.61,0.01,0.05,0.61
2.5716609954833984,0.39,-0.06,4.9,4.91
2.604464054107666,1.46,0.18,-3.85,4.12
2.6062262058258057,0.8,0.22,-0.95,1.26
2.607537031173706,-0.38,0.2,2.21,2.25
2.6110880374908447,-0.67,0.16,-0.73,1.0
2.6211040019989014,-0.28,0.11,0.34,0.45
2.6314032077789307,0.64,-0.01,-0.13,0.65
2.641510009765625,0.89,-0.05,-0.54,1.04
2.6517951488494873,0.51,-0.07,0.95,1.08
2.6616051197052,0.07,-0.1,0.0,0.12
2.6716339588165283,-0.38,-0.12,-0.26,0.47
2.701092004776001,-0.46,-0.16,0.33,0.58
2.703026056289673,0.04,-0.18,0.06,0.19
2.7044119834899902,0.61,-0.16,-0.22,0.66
2.711437940597534,0.49,-0.11,-0.2,0.54
2.721715211868286,-0.01,-0.06,0.32,0.32
2.731736898422241,-0.31,-0.02,-0.06,0.31
2.742016077041626,-0.36,0.03,-0.3,0.46
2.7522690296173096,-0.07,0.02,0.17,0.18
2.7619950771331787,0.42,0.03,-0.15,0.44
2.7722420692443848,0.51,0.07,-0.21,0.55
2.8016622066497803,0.15,0.11,0.15,0.23
2.803581953048706,-0.16,0.08,0.05,0.18
2.8050191402435303,-0.26,0.06,-0.02,0.26
2.8118979930877686,-0.05,-0.02,0.06,0.08
2.8221261501312256,0.3,-0.06,0.05,0.31
2.8324010372161865,0.42,-0.09,-0.05,0.43
2.842365026473999,0.19,-0.09,0.06,0.21
2.8525350093841553,-0.08,-0.1,0.0,0.12
2.8624720573425293,-0.2,-0.08,-0.16,0.26
